label,repeat,method,split_seed,positive_count,unlabeled_count,train_positive,train_reliable_negative,train_unlabeled,eval_positive,eval_reliable_negative,roc_auc,average_precision,eval_positive_mean_score,unlabeled_mean_score,unlabeled_above_rn95_rate,propensity_floor,propensity_min,propensity_median,propensity_max,positive_weight_ess
Triangular Pediment,5,PN,20267738,8,24,6,36,18,2,39,0.9230769230769231,0.625,0.4881036877632141,0.4930996894836426,0.6666666666666666,nan,nan,nan,nan,nan
Triangular Pediment,5,Ignore,20267738,8,24,6,36,18,2,39,0.8461538461538461,0.5714285714285714,0.5288866758346558,0.5621635913848877,1.0,nan,nan,nan,nan,nan
Triangular Pediment,5,nnPU(pi=0.10),20267738,8,24,6,36,18,2,39,0.5128205128205128,0.27564102564102566,0.49443212151527405,0.18742437660694122,0.0,nan,nan,nan,nan,nan
Triangular Pediment,5,nnPU(pi=0.25),20267738,8,24,6,36,18,2,39,0.5512820512820513,0.527027027027027,0.6773194074630737,0.45534712076187134,0.05555555555555555,nan,nan,nan,nan,nan
Triangular Pediment,5,nnPU(pi=0.50),20267738,8,24,6,36,18,2,39,0.641025641025641,0.5333333333333333,0.9075368642807007,0.8298129439353943,0.05555555555555555,nan,nan,nan,nan,nan
Triangular Pediment,5,"SA-nnPU(pi=0.25,e>=0.10)",20267738,8,24,6,36,18,2,39,0.5512820512820513,0.527027027027027,0.7137051820755005,0.488707959651947,0.05555555555555555,0.1,0.6555402856163938,0.726256615356669,0.845413867155325,5.948440074920654
Triangular Pediment,5,"SA-nnPU(pi=0.25,e>=0.20)",20267738,8,24,6,36,18,2,39,0.5512820512820513,0.527027027027027,0.7137051820755005,0.488707959651947,0.05555555555555555,0.2,0.6555402856163938,0.726256615356669,0.845413867155325,5.948440074920654
Triangular Pediment,6,PN,20268747,8,24,6,36,18,2,15,0.9333333333333333,0.75,0.4832409918308258,0.4922492802143097,0.6111111111111112,nan,nan,nan,nan,nan
Triangular Pediment,6,Ignore,20268747,8,24,6,36,18,2,15,0.9,0.7,0.5235733985900879,0.5609359741210938,0.9444444444444444,nan,nan,nan,nan,nan
Triangular Pediment,6,nnPU(pi=0.10),20268747,8,24,6,36,18,2,15,0.4666666666666667,0.3088235294117647,0.49443212151527405,0.18742437660694122,0.0,nan,nan,nan,nan,nan
Triangular Pediment,6,nnPU(pi=0.25),20268747,8,24,6,36,18,2,15,0.5,0.5588235294117647,0.6773194074630737,0.45534712076187134,0.05555555555555555,nan,nan,nan,nan,nan
Triangular Pediment,6,nnPU(pi=0.50),20268747,8,24,6,36,18,2,15,0.5,0.5588235294117647,0.9075368642807007,0.8298129439353943,0.05555555555555555,nan,nan,nan,nan,nan
Triangular Pediment,6,"SA-nnPU(pi=0.25,e>=0.10)",20268747,8,24,6,36,18,2,15,0.5,0.5588235294117647,0.7137051820755005,0.488707959651947,0.05555555555555555,0.1,0.6555402856163938,0.726256615356669,0.845413867155325,5.948440074920654
Triangular Pediment,6,"SA-nnPU(pi=0.25,e>=0.20)",20268747,8,24,6,36,18,2,15,0.5,0.5588235294117647,0.7137051820755005,0.488707959651947,0.05555555555555555,0.2,0.6555402856163938,0.726256615356669,0.845413867155325,5.948440074920654
Triangular Pediment,7,PN,20269756,8,24,6,36,18,2,33,0.9090909090909092,0.39285714285714285,0.47189193964004517,0.48631396889686584,0.8333333333333334,nan,nan,nan,nan,nan
Triangular Pediment,7,Ignore,20269756,8,24,6,36,18,2,33,0.8939393939393939,0.6111111111111112,0.516430139541626,0.5594391822814941,1.0,nan,nan,nan,nan,nan
Triangular Pediment,7,nnPU(pi=0.10),20269756,8,24,6,36,18,2,33,0.5,0.5285714285714286,0.5277092456817627,0.23430082201957703,0.0,nan,nan,nan,nan,nan
Triangular Pediment,7,nnPU(pi=0.25),20269756,8,24,6,36,18,2,33,0.5,0.5285714285714286,0.6582731604576111,0.45165008306503296,0.1111111111111111,nan,nan,nan,nan,nan
Triangular Pediment,7,nnPU(pi=0.50),20269756,8,24,6,36,18,2,33,0.5,0.5285714285714286,0.8777426481246948,0.7816557288169861,0.1111111111111111,nan,nan,nan,nan,nan
Triangular Pediment,7,"SA-nnPU(pi=0.25,e>=0.10)",20269756,8,24,6,36,18,2,33,0.5,0.5285714285714286,0.665084719657898,0.46200692653656006,0.1111111111111111,0.1,0.7043339918493539,0.7585064459330652,0.864841189379402,5.963583946228027
Triangular Pediment,7,"SA-nnPU(pi=0.25,e>=0.20)",20269756,8,24,6,36,18,2,33,0.5,0.5285714285714286,0.665084719657898,0.46200692653656006,0.1111111111111111,0.2,0.7043339918493539,0.7585064459330652,0.864841189379402,5.963583946228027
Triangular Pediment,8,PN,20270765,8,24,6,36,18,2,27,0.9814814814814815,0.8333333333333333,0.5499197244644165,0.4988517165184021,0.8333333333333334,nan,nan,nan,nan,nan
Triangular Pediment,8,Ignore,20270765,8,24,6,36,18,2,27,0.9814814814814815,0.8333333333333333,0.5836963057518005,0.5813525319099426,0.9444444444444444,nan,nan,nan,nan,nan
Triangular Pediment,8,nnPU(pi=0.10),20270765,8,24,6,36,18,2,27,0.8703703703703703,0.6111111111111112,0.8284127712249756,0.19493468105793,0.0,nan,nan,nan,nan,nan
Triangular Pediment,8,nnPU(pi=0.25),20270765,8,24,6,36,18,2,27,0.8703703703703703,0.6111111111111112,0.9095567464828491,0.5235049724578857,0.0,nan,nan,nan,nan,nan
Triangular Pediment,8,nnPU(pi=0.50),20270765,8,24,6,36,18,2,27,0.8518518518518519,0.6,0.9689487814903259,0.8724783658981323,0.0,nan,nan,nan,nan,nan
Triangular Pediment,8,"SA-nnPU(pi=0.25,e>=0.10)",20270765,8,24,6,36,18,2,27,0.8518518518518519,0.6,0.9218621253967285,0.5325286388397217,0.0,0.1,0.6491171183783392,0.7516616631631825,0.8616768578093944,5.9535980224609375
Triangular Pediment,8,"SA-nnPU(pi=0.25,e>=0.20)",20270765,8,24,6,36,18,2,27,0.8518518518518519,0.6,0.9218621253967285,0.5325286388397217,0.0,0.2,0.6491171183783392,0.7516616631631825,0.8616768578093944,5.9535980224609375
Triangular Pediment,9,PN,20271774,8,24,6,36,18,2,37,1.0,1.0,0.5938472747802734,0.5160179138183594,0.8888888888888888,nan,nan,nan,nan,nan
Triangular Pediment,9,Ignore,20271774,8,24,6,36,18,2,37,0.9864864864864865,0.8333333333333333,0.6117417812347412,0.5922565460205078,1.0,nan,nan,nan,nan,nan
Triangular Pediment,9,nnPU(pi=0.10),20271774,8,24,6,36,18,2,37,1.0,1.0,0.9238296747207642,0.22018247842788696,0.0,nan,nan,nan,nan,nan
Triangular Pediment,9,nnPU(pi=0.25),20271774,8,24,6,36,18,2,37,1.0,1.0,0.9644583463668823,0.5030022263526917,0.0,nan,nan,nan,nan,nan
Triangular Pediment,9,nnPU(pi=0.50),20271774,8,24,6,36,18,2,37,1.0,1.0,0.990140974521637,0.8574540019035339,0.0,nan,nan,nan,nan,nan
Triangular Pediment,9,"SA-nnPU(pi=0.25,e>=0.10)",20271774,8,24,6,36,18,2,37,1.0,1.0,0.9657751321792603,0.4979611039161682,0.0,0.1,0.6274373969052907,0.7484664090631874,0.8150811406399093,5.957059860229492
Triangular Pediment,9,"SA-nnPU(pi=0.25,e>=0.20)",20271774,8,24,6,36,18,2,37,1.0,1.0,0.9657751321792603,0.4979611039161682,0.0,0.2,0.6274373969052907,0.7484664090631874,0.8150811406399093,5.957059860229492
Triangular Pediment,10,PN,20272783,8,24,6,36,18,2,34,0.7647058823529411,0.15555555555555556,0.4641878604888916,0.47304481267929077,0.2222222222222222,nan,nan,nan,nan,nan
Triangular Pediment,10,Ignore,20272783,8,24,6,36,18,2,34,0.8676470588235294,0.5909090909090909,0.5172251462936401,0.5373580455780029,0.9444444444444444,nan,nan,nan,nan,nan
Triangular Pediment,10,nnPU(pi=0.10),20272783,8,24,6,36,18,2,34,0.4264705882352941,0.1111111111111111,0.3388422429561615,0.20134775340557098,0.0,nan,nan,nan,nan,nan
Triangular Pediment,10,nnPU(pi=0.25),20272783,8,24,6,36,18,2,34,0.36764705882352944,0.07777777777777778,0.5118248462677002,0.453640341758728,0.05555555555555555,nan,nan,nan,nan,nan
Triangular Pediment,10,nnPU(pi=0.50),20272783,8,24,6,36,18,2,34,0.36764705882352944,0.07402597402597402,0.8331598043441772,0.8178703784942627,0.05555555555555555,nan,nan,nan,nan,nan
Triangular Pediment,10,"SA-nnPU(pi=0.25,e>=0.10)",20272783,8,24,6,36,18,2,34,0.3382352941176471,0.06944444444444445,0.495637983083725,0.45005184412002563,0.05555555555555555,0.1,0.6312317764065992,0.7709906172383437,0.8623363408647885,5.931127071380615
Triangular Pediment,10,"SA-nnPU(pi=0.25,e>=0.20)",20272783,8,24,6,36,18,2,34,0.3382352941176471,0.06944444444444445,0.495637983083725,0.45005184412002563,0.05555555555555555,0.2,0.6312317764065992,0.7709906172383437,0.8623363408647885,5.931127071380615
Triangular Pediment,11,PN,20273792,8,24,6,36,18,2,32,0.9375,0.6666666666666666,0.5230225324630737,0.4754655063152313,0.05555555555555555,nan,nan,nan,nan,nan
Triangular Pediment,11,Ignore,20273792,8,24,6,36,18,2,32,1.0,1.0,0.5726883411407471,0.5424795746803284,0.7777777777777778,nan,nan,nan,nan,nan
Triangular Pediment,11,nnPU(pi=0.10),20273792,8,24,6,36,18,2,32,0.5,0.5294117647058824,0.5353114604949951,0.2043224573135376,0.0,nan,nan,nan,nan,nan
Triangular Pediment,11,nnPU(pi=0.25),20273792,8,24,6,36,18,2,32,0.5,0.5294117647058824,0.6660041809082031,0.4581238031387329,0.0,nan,nan,nan,nan,nan
Triangular Pediment,11,nnPU(pi=0.50),20273792,8,24,6,36,18,2,32,0.5,0.5294117647058824,0.8790621161460876,0.8030347228050232,0.0,nan,nan,nan,nan,nan
Triangular Pediment,11,"SA-nnPU(pi=0.25,e>=0.10)",20273792,8,24,6,36,18,2,32,0.5,0.5294117647058824,0.6844421029090881,0.4907682240009308,0.0,0.1,0.5523631320608026,0.7622445051743514,0.8670320664524483,5.867060661315918
Triangular Pediment,11,"SA-nnPU(pi=0.25,e>=0.20)",20273792,8,24,6,36,18,2,32,0.5,0.5294117647058824,0.6844421029090881,0.4907682240009308,0.0,0.2,0.5523631320608026,0.7622445051743514,0.8670320664524483,5.867060661315918
Triangular Pediment,12,PN,20274801,8,24,6,36,18,2,37,0.8378378378378378,0.2,0.4787006974220276,0.48008620738983154,0.7222222222222222,nan,nan,nan,nan,nan
Triangular Pediment,12,Ignore,20274801,8,24,6,36,18,2,37,0.9594594594594594,0.5,0.5384045839309692,0.5555819869041443,1.0,nan,nan,nan,nan,nan
Triangular Pediment,12,nnPU(pi=0.10),20274801,8,24,6,36,18,2,37,0.24324324324324326,0.05064102564102564,0.3454777002334595,0.2076774537563324,0.0,nan,nan,nan,nan,nan
Triangular Pediment,12,nnPU(pi=0.25),20274801,8,24,6,36,18,2,37,0.4189189189189189,0.09706959706959706,0.5672359466552734,0.4717952311038971,0.0,nan,nan,nan,nan,nan
Triangular Pediment,12,nnPU(pi=0.50),20274801,8,24,6,36,18,2,37,0.48648648648648646,0.12777777777777777,0.8687005043029785,0.8403933048248291,0.0,nan,nan,nan,nan,nan
Triangular Pediment,12,"SA-nnPU(pi=0.25,e>=0.10)",20274801,8,24,6,36,18,2,37,0.4189189189189189,0.09706959706959706,0.5209344029426575,0.4104750156402588,0.0,0.1,0.6745487541796873,0.77739590266928,0.8131939323758445,5.966794967651367
Triangular Pediment,12,"SA-nnPU(pi=0.25,e>=0.20)",20274801,8,24,6,36,18,2,37,0.4189189189189189,0.09706959706959706,0.5209344029426575,0.4104750156402588,0.0,0.2,0.6745487541796873,0.77739590266928,0.8131939323758445,5.966794967651367
Triangular Pediment,13,PN,20275810,8,24,6,36,18,2,30,0.8333333333333334,0.26666666666666666,0.4751724898815155,0.47665008902549744,0.3888888888888889,nan,nan,nan,nan,nan
Triangular Pediment,13,Ignore,20275810,8,24,6,36,18,2,30,0.85,0.5909090909090909,0.5136105418205261,0.5404996275901794,0.8333333333333334,nan,nan,nan,nan,nan
Triangular Pediment,13,nnPU(pi=0.10),20275810,8,24,6,36,18,2,30,0.5166666666666666,0.532258064516129,0.5277092456817627,0.23430082201957703,0.0,nan,nan,nan,nan,nan
Triangular Pediment,13,nnPU(pi=0.25),20275810,8,24,6,36,18,2,30,0.5333333333333333,0.5333333333333333,0.6582731604576111,0.45165008306503296,0.1111111111111111,nan,nan,nan,nan,nan
Triangular Pediment,13,nnPU(pi=0.50),20275810,8,24,6,36,18,2,30,0.5333333333333333,0.5333333333333333,0.8777426481246948,0.7816557288169861,0.1111111111111111,nan,nan,nan,nan,nan
Triangular Pediment,13,"SA-nnPU(pi=0.25,e>=0.10)",20275810,8,24,6,36,18,2,30,0.5333333333333333,0.5333333333333333,0.665084719657898,0.46200692653656006,0.1111111111111111,0.1,0.7043339918493539,0.7585064459330652,0.864841189379402,5.963583946228027
Triangular Pediment,13,"SA-nnPU(pi=0.25,e>=0.20)",20275810,8,24,6,36,18,2,30,0.5333333333333333,0.5333333333333333,0.665084719657898,0.46200692653656006,0.1111111111111111,0.2,0.7043339918493539,0.7585064459330652,0.864841189379402,5.963583946228027
Triangular Pediment,14,PN,20276819,8,24,6,36,18,2,33,0.9242424242424243,0.6428571428571428,0.5071510076522827,0.49174535274505615,1.0,nan,nan,nan,nan,nan
Triangular Pediment,14,Ignore,20276819,8,24,6,36,18,2,33,0.9696969696969697,0.5833333333333333,0.5774408578872681,0.5770075917243958,1.0,nan,nan,nan,nan,nan
Triangular Pediment,14,nnPU(pi=0.10),20276819,8,24,6,36,18,2,33,0.3333333333333333,0.06787330316742082,0.3454777002334595,0.2076774537563324,0.0,nan,nan,nan,nan,nan
Triangular Pediment,14,nnPU(pi=0.25),20276819,8,24,6,36,18,2,33,0.45454545454545453,0.12941176470588237,0.5672359466552734,0.4717952311038971,0.0,nan,nan,nan,nan,nan
Triangular Pediment,14,nnPU(pi=0.50),20276819,8,24,6,36,18,2,33,0.46969696969696967,0.1303030303030303,0.8687005043029785,0.8403933048248291,0.0,nan,nan,nan,nan,nan
Triangular Pediment,14,"SA-nnPU(pi=0.25,e>=0.10)",20276819,8,24,6,36,18,2,33,0.40909090909090906,0.09191176470588236,0.5209344029426575,0.4104750156402588,0.0,0.1,0.6745487541796873,0.77739590266928,0.8131939323758445,5.966794967651367
Triangular Pediment,14,"SA-nnPU(pi=0.25,e>=0.20)",20276819,8,24,6,36,18,2,33,0.40909090909090906,0.09191176470588236,0.5209344029426575,0.4104750156402588,0.0,0.2,0.6745487541796873,0.77739590266928,0.8131939323758445,5.966794967651367
Triangular Pediment,15,PN,20277828,8,24,6,36,18,2,35,0.9142857142857144,0.39285714285714285,0.46882981061935425,0.5110836029052734,0.9444444444444444,nan,nan,nan,nan,nan
Triangular Pediment,15,Ignore,20277828,8,24,6,36,18,2,35,0.8999999999999999,0.375,0.48501095175743103,0.5794244408607483,1.0,nan,nan,nan,nan,nan
Triangular Pediment,15,nnPU(pi=0.10),20277828,8,24,6,36,18,2,35,1.0,1.0,0.8021044731140137,0.20827555656433105,0.0,nan,nan,nan,nan,nan
Triangular Pediment,15,nnPU(pi=0.25),20277828,8,24,6,36,18,2,35,1.0,1.0,0.9242292642593384,0.4773428738117218,0.05555555555555555,nan,nan,nan,nan,nan
Triangular Pediment,15,nnPU(pi=0.50),20277828,8,24,6,36,18,2,35,1.0,1.0,0.9825538396835327,0.8584974408149719,0.05555555555555555,nan,nan,nan,nan,nan
Triangular Pediment,15,"SA-nnPU(pi=0.25,e>=0.10)",20277828,8,24,6,36,18,2,35,1.0,1.0,0.928856372833252,0.4898940622806549,0.05555555555555555,0.1,0.6483048286639939,0.7291869027702345,0.8521963014481503,5.943850517272949
Triangular Pediment,15,"SA-nnPU(pi=0.25,e>=0.20)",20277828,8,24,6,36,18,2,35,1.0,1.0,0.928856372833252,0.4898940622806549,0.05555555555555555,0.2,0.6483048286639939,0.7291869027702345,0.8521963014481503,5.943850517272949
Triangular Pediment,16,PN,20278837,8,24,6,36,18,2,30,0.9333333333333333,0.6666666666666666,0.5381464958190918,0.5116288661956787,1.0,nan,nan,nan,nan,nan
Triangular Pediment,16,Ignore,20278837,8,24,6,36,18,2,30,0.9,0.625,0.5629497766494751,0.5832968354225159,1.0,nan,nan,nan,nan,nan
Triangular Pediment,16,nnPU(pi=0.10),20278837,8,24,6,36,18,2,30,1.0,1.0,0.7978925704956055,0.2051653265953064,0.0,nan,nan,nan,nan,nan
Triangular Pediment,16,nnPU(pi=0.25),20278837,8,24,6,36,18,2,30,0.9833333333333334,0.8333333333333333,0.8921912908554077,0.484668105840683,0.0,nan,nan,nan,nan,nan
Triangular Pediment,16,nnPU(pi=0.50),20278837,8,24,6,36,18,2,30,1.0,1.0,0.974777340888977,0.8558498024940491,0.0,nan,nan,nan,nan,nan
Triangular Pediment,16,"SA-nnPU(pi=0.25,e>=0.10)",20278837,8,24,6,36,18,2,30,0.9666666666666667,0.75,0.8953529596328735,0.4960870146751404,0.0,0.1,0.6193536801811202,0.7398143873097173,0.8384947332789281,5.917378902435303
Triangular Pediment,16,"SA-nnPU(pi=0.25,e>=0.20)",20278837,8,24,6,36,18,2,30,0.9666666666666667,0.75,0.8953529596328735,0.4960870146751404,0.0,0.2,0.6193536801811202,0.7398143873097173,0.8384947332789281,5.917378902435303
Triangular Pediment,17,PN,20279846,8,24,6,36,18,2,23,1.0,1.0,0.5744181871414185,0.5040667057037354,0.8888888888888888,nan,nan,nan,nan,nan
Triangular Pediment,17,Ignore,20279846,8,24,6,36,18,2,23,0.9782608695652174,0.8333333333333333,0.5830622315406799,0.5702614784240723,1.0,nan,nan,nan,nan,nan
Triangular Pediment,17,nnPU(pi=0.10),20279846,8,24,6,36,18,2,23,1.0,1.0,0.9238296747207642,0.22018247842788696,0.0,nan,nan,nan,nan,nan
Triangular Pediment,17,nnPU(pi=0.25),20279846,8,24,6,36,18,2,23,1.0,1.0,0.9644583463668823,0.5030022263526917,0.0,nan,nan,nan,nan,nan
Triangular Pediment,17,nnPU(pi=0.50),20279846,8,24,6,36,18,2,23,1.0,1.0,0.990140974521637,0.8574540019035339,0.0,nan,nan,nan,nan,nan
Triangular Pediment,17,"SA-nnPU(pi=0.25,e>=0.10)",20279846,8,24,6,36,18,2,23,1.0,1.0,0.9657751321792603,0.4979611039161682,0.0,0.1,0.6274373969052907,0.7484664090631874,0.8150811406399093,5.957059860229492
Triangular Pediment,17,"SA-nnPU(pi=0.25,e>=0.20)",20279846,8,24,6,36,18,2,23,1.0,1.0,0.9657751321792603,0.4979611039161682,0.0,0.2,0.6274373969052907,0.7484664090631874,0.8150811406399093,5.957059860229492
Triangular Pediment,18,PN,20280855,8,24,6,36,18,2,33,0.9393939393939394,0.6666666666666666,0.5023737549781799,0.48069441318511963,0.7222222222222222,nan,nan,nan,nan,nan
Triangular Pediment,18,Ignore,20280855,8,24,6,36,18,2,33,0.9848484848484849,0.8333333333333333,0.5537230372428894,0.5464808940887451,1.0,nan,nan,nan,nan,nan
Triangular Pediment,18,nnPU(pi=0.10),20280855,8,24,6,36,18,2,33,0.4393939393939394,0.1285714285714286,0.4400944709777832,0.2019839882850647,0.0,nan,nan,nan,nan,nan
Triangular Pediment,18,nnPU(pi=0.25),20280855,8,24,6,36,18,2,33,0.4696969696969697,0.19523809523809524,0.6523212790489197,0.5125393867492676,0.0,nan,nan,nan,nan,nan
Triangular Pediment,18,nnPU(pi=0.50),20280855,8,24,6,36,18,2,33,0.4696969696969697,0.19523809523809524,0.8957225680351257,0.8668089509010315,0.0,nan,nan,nan,nan,nan
Triangular Pediment,18,"SA-nnPU(pi=0.25,e>=0.10)",20280855,8,24,6,36,18,2,33,0.45454545454545453,0.15357142857142858,0.657142698764801,0.5130419731140137,0.0,0.1,0.669585479053105,0.7770861277372233,0.856726449731033,5.954522132873535
Triangular Pediment,18,"SA-nnPU(pi=0.25,e>=0.20)",20280855,8,24,6,36,18,2,33,0.45454545454545453,0.15357142857142858,0.657142698764801,0.5130419731140137,0.0,0.2,0.669585479053105,0.7770861277372233,0.856726449731033,5.954522132873535
Triangular Pediment,19,PN,20281864,8,24,6,36,18,2,40,0.9,0.26785714285714285,0.473757266998291,0.5043153762817383,1.0,nan,nan,nan,nan,nan
Triangular Pediment,19,Ignore,20281864,8,24,6,36,18,2,40,0.8875,0.25,0.5013296604156494,0.5695044994354248,1.0,nan,nan,nan,nan,nan
Triangular Pediment,19,nnPU(pi=0.10),20281864,8,24,6,36,18,2,40,0.8875,0.2777777777777778,0.46669450402259827,0.19972068071365356,0.0,nan,nan,nan,nan,nan
Triangular Pediment,19,nnPU(pi=0.25),20281864,8,24,6,36,18,2,40,0.925,0.3333333333333333,0.7591186761856079,0.47054624557495117,0.0,nan,nan,nan,nan,nan
Triangular Pediment,19,nnPU(pi=0.50),20281864,8,24,6,36,18,2,40,0.9375,0.6428571428571428,0.9423747658729553,0.831474244594574,0.05555555555555555,nan,nan,nan,nan,nan
Triangular Pediment,19,"SA-nnPU(pi=0.25,e>=0.10)",20281864,8,24,6,36,18,2,40,0.9,0.29166666666666663,0.7799794673919678,0.49153006076812744,0.0,0.1,0.5972604475168448,0.7281808829284524,0.854709248727912,5.913253307342529
Triangular Pediment,19,"SA-nnPU(pi=0.25,e>=0.20)",20281864,8,24,6,36,18,2,40,0.9,0.29166666666666663,0.7799794673919678,0.49153006076812744,0.0,0.2,0.5972604475168448,0.7281808829284524,0.854709248727912,5.913253307342529
Triangular Pediment,20,PN,20282873,8,24,6,36,18,2,32,1.0,1.0,0.5840015411376953,0.5151207447052002,0.8888888888888888,nan,nan,nan,nan,nan
Triangular Pediment,20,Ignore,20282873,8,24,6,36,18,2,32,0.984375,0.8333333333333333,0.6015405654907227,0.5914909839630127,1.0,nan,nan,nan,nan,nan
Triangular Pediment,20,nnPU(pi=0.10),20282873,8,24,6,36,18,2,32,1.0,1.0,0.9238296747207642,0.22018247842788696,0.0,nan,nan,nan,nan,nan
Triangular Pediment,20,nnPU(pi=0.25),20282873,8,24,6,36,18,2,32,1.0,1.0,0.9644583463668823,0.5030022263526917,0.0,nan,nan,nan,nan,nan
Triangular Pediment,20,nnPU(pi=0.50),20282873,8,24,6,36,18,2,32,1.0,1.0,0.990140974521637,0.8574540019035339,0.0,nan,nan,nan,nan,nan
Triangular Pediment,20,"SA-nnPU(pi=0.25,e>=0.10)",20282873,8,24,6,36,18,2,32,1.0,1.0,0.9657751321792603,0.4979611039161682,0.0,0.1,0.6274373969052907,0.7484664090631874,0.8150811406399093,5.957059860229492
Triangular Pediment,20,"SA-nnPU(pi=0.25,e>=0.20)",20282873,8,24,6,36,18,2,32,1.0,1.0,0.9657751321792603,0.4979611039161682,0.0,0.2,0.6274373969052907,0.7484664090631874,0.8150811406399093,5.957059860229492
Triangular Pediment,21,PN,20283882,8,24,6,36,18,2,30,1.0,1.0,0.579642653465271,0.5103490948677063,0.7222222222222222,nan,nan,nan,nan,nan
Triangular Pediment,21,Ignore,20283882,8,24,6,36,18,2,30,0.9833333333333334,0.8333333333333333,0.5931597948074341,0.5815258026123047,1.0,nan,nan,nan,nan,nan
Triangular Pediment,21,nnPU(pi=0.10),20283882,8,24,6,36,18,2,30,1.0,1.0,0.9238296747207642,0.22018247842788696,0.0,nan,nan,nan,nan,nan
Triangular Pediment,21,nnPU(pi=0.25),20283882,8,24,6,36,18,2,30,1.0,1.0,0.9644583463668823,0.5030022263526917,0.0,nan,nan,nan,nan,nan
Triangular Pediment,21,nnPU(pi=0.50),20283882,8,24,6,36,18,2,30,1.0,1.0,0.990140974521637,0.8574540019035339,0.0,nan,nan,nan,nan,nan
Triangular Pediment,21,"SA-nnPU(pi=0.25,e>=0.10)",20283882,8,24,6,36,18,2,30,1.0,1.0,0.9657751321792603,0.4979611039161682,0.0,0.1,0.6274373969052907,0.7484664090631874,0.8150811406399093,5.957059860229492
Triangular Pediment,21,"SA-nnPU(pi=0.25,e>=0.20)",20283882,8,24,6,36,18,2,30,1.0,1.0,0.9657751321792603,0.4979611039161682,0.0,0.2,0.6274373969052907,0.7484664090631874,0.8150811406399093,5.957059860229492
Triangular Pediment,22,PN,20284891,8,24,6,36,18,2,31,0.935483870967742,0.41666666666666663,0.49625566601753235,0.49457237124443054,0.5,nan,nan,nan,nan,nan
Triangular Pediment,22,Ignore,20284891,8,24,6,36,18,2,31,0.935483870967742,0.41666666666666663,0.5211020708084106,0.5561608672142029,0.9444444444444444,nan,nan,nan,nan,nan
Triangular Pediment,22,nnPU(pi=0.10),20284891,8,24,6,36,18,2,31,0.7419354838709677,0.15476190476190477,0.5455294847488403,0.22477705776691437,0.0,nan,nan,nan,nan,nan
Triangular Pediment,22,nnPU(pi=0.25),20284891,8,24,6,36,18,2,31,0.9032258064516129,0.325,0.8332343101501465,0.5170035362243652,0.05555555555555555,nan,nan,nan,nan,nan
Triangular Pediment,22,nnPU(pi=0.50),20284891,8,24,6,36,18,2,31,0.9193548387096774,0.3666666666666667,0.9574573636054993,0.821500301361084,0.05555555555555555,nan,nan,nan,nan,nan
Triangular Pediment,22,"SA-nnPU(pi=0.25,e>=0.10)",20284891,8,24,6,36,18,2,31,0.9032258064516129,0.325,0.8468916416168213,0.5241984128952026,0.0,0.1,0.6758012561497769,0.7597907289438974,0.8860558600544333,5.938143730163574
Triangular Pediment,22,"SA-nnPU(pi=0.25,e>=0.20)",20284891,8,24,6,36,18,2,31,0.9032258064516129,0.325,0.8468916416168213,0.5241984128952026,0.0,0.2,0.6758012561497769,0.7597907289438974,0.8860558600544333,5.938143730163574
Triangular Pediment,23,PN,20285900,8,24,6,36,18,2,36,0.875,0.2777777777777778,0.5046764612197876,0.5062268972396851,0.5,nan,nan,nan,nan,nan
Triangular Pediment,23,Ignore,20285900,8,24,6,36,18,2,36,0.8611111111111112,0.26666666666666666,0.5431112051010132,0.5873498916625977,1.0,nan,nan,nan,nan,nan
Triangular Pediment,23,nnPU(pi=0.10),20285900,8,24,6,36,18,2,36,0.763888888888889,0.1875,0.5478184819221497,0.19827401638031006,0.0,nan,nan,nan,nan,nan
Triangular Pediment,23,nnPU(pi=0.25),20285900,8,24,6,36,18,2,36,0.8194444444444444,0.18333333333333335,0.7847429513931274,0.4676779508590698,0.05555555555555555,nan,nan,nan,nan,nan
Triangular Pediment,23,nnPU(pi=0.50),20285900,8,24,6,36,18,2,36,0.8472222222222222,0.20833333333333331,0.957165002822876,0.8662315011024475,0.05555555555555555,nan,nan,nan,nan,nan
Triangular Pediment,23,"SA-nnPU(pi=0.25,e>=0.10)",20285900,8,24,6,36,18,2,36,0.8055555555555556,0.17424242424242425,0.7743351459503174,0.4658087193965912,0.05555555555555555,0.1,0.6308884161231911,0.7300855343279224,0.8290491851577485,5.94671106338501
Triangular Pediment,23,"SA-nnPU(pi=0.25,e>=0.20)",20285900,8,24,6,36,18,2,36,0.8055555555555556,0.17424242424242425,0.7743351459503174,0.4658087193965912,0.05555555555555555,0.2,0.6308884161231911,0.7300855343279224,0.8290491851577485,5.94671106338501
Triangular Pediment,24,PN,20286909,8,24,6,36,18,2,28,0.9464285714285715,0.7,0.5316755175590515,0.48929908871650696,0.7222222222222222,nan,nan,nan,nan,nan
Triangular Pediment,24,Ignore,20286909,8,24,6,36,18,2,28,0.9821428571428572,0.8333333333333333,0.5922303795814514,0.5680010914802551,1.0,nan,nan,nan,nan,nan
Triangular Pediment,24,nnPU(pi=0.10),20286909,8,24,6,36,18,2,28,0.48214285714285715,0.2833333333333333,0.5353114604949951,0.2043224573135376,0.0,nan,nan,nan,nan,nan
